t(s),X(m)_A,Y(m)_A,dX/dt(m/s)_A,dY/dt(m/s)_A,X(m)_B,Y(m)_B,dX/dt(m/s)_B,dY/dt(m/s)_B,X(m)_C,Y(m)_C,dX/dt(m/s)_C,dY/dt(m/s)_C,X(m)_D,Y(m)_D,dX/dt(m/s)_D,dY/dt(m/s)_D,X(m)_G,Y(m)_G,dX/dt(m/s)_G,dY/dt(m/s)_G,X(m)_H,Y(m)_H,dX/dt(m/s)_H,dY/dt(m/s)_H,X(m)_I,Y(m)_I,dX/dt(m/s)_I,dY/dt(m/s)_I,X(m)_J,Y(m)_J,dX/dt(m/s)_J,dY/dt(m/s)_J,X(m)_L,Y(m)_L,dX/dt(m/s)_L,dY/dt(m/s)_L,X(m)_M,Y(m)_M,dX/dt(m/s)_M,dY/dt(m/s)_M
19092.2,3040.6079,1823.8622,-5.8688,8.7302,3041.7973,1820.7048,-4.8371,9.7309,3043.3799,1819.8449,-3.8709,9.721,3042.9406,1814.7735,-1.2861,8.04,3026.5071,1834.7188,-4.4877,7.7626,3043.2356,1821.8553,-4.9111,9.191,3042.9909,1819.499,-5.4026,8.6422,3042.4135,1819.3965,-4.4197,9.4918,3044.2826,1821.8702,-5.1873,9.7742,3025.2718,1832.4153,-4.9791,7.8215
19092.4,3039.3442,1825.5794,-6.728,8.412,3040.7346,1822.6065,-5.776,9.2496,3042.4848,1821.754,-5.0211,9.3206,3042.5599,1816.4356,-2.4737,8.5041,3025.5699,1836.2608,-4.8762,7.6686,3042.1586,1823.6531,-5.8146,8.762,3041.7995,1821.1807,-6.423,8.1703,3041.4068,1821.2556,-5.6046,9.0543,3043.131,1823.793,-6.2712,9.4186,3024.2198,1833.9343,-5.492,7.3846
19092.6,3037.9167,1827.2269,-7.5061,8.0359,3039.4869,1824.4046,-6.6741,8.7273,3041.3715,1823.5731,-6.046,8.8345,3041.9511,1818.1752,-3.5649,8.8028,3024.5566,1837.7863,-5.2595,7.5887,3040.9098,1825.3601,-6.6255,8.2886,3040.4217,1822.7672,-7.2761,7.7071,3040.1717,1823.0182,-6.6895,8.5485,3041.7742,1825.6377,-7.2254,9.013,3023.075,1835.3691,-5.8967,7.0306
19092.8,3036.3418,1828.7937,-8.2038,7.6184,3038.0649,1826.0975,-7.504,8.2102,3040.0663,1825.2878,-6.9525,8.2911,3041.1339,1819.9567,-4.5605,8.917,3023.4661,1839.2963,-5.6448,7.504,3039.5084,1826.9686,-7.3406,7.7771,3038.8891,1824.2636,-7.9874,7.2751,3038.731,1824.675,-7.6436,8.0175,3040.2408,1827.3982,-8.0272,8.5954,3021.8611,1836.7466,-6.1952,6.8456
19093.0,3034.6352,1830.2743,-8.815,7.1936,3036.4853,1827.6887,-8.2371,7.6979999999999995,3038.5905,1826.8896,-7.7633,7.7136,3040.1269,1821.742,-5.4647,8.8473,3022.2987,1840.7879,-6.0152,7.4062,3037.9735,1828.4709,-7.9598,7.226,3037.2268,1825.6772,-8.581,6.8748,3037.1142,1826.2252,-8.4444,7.4976,3038.5633,1829.0758,-8.67,8.1914,3020.5969,1838.1074,-6.4221,6.8517
19093.2,3032.8158,1831.6712,-9.3237,6.7941,3034.7701,1829.1767,-8.8538,7.1563,3036.961,1828.3733,-8.4929,7.1173,3038.9481,1823.4956,-6.2784,8.6181,3021.06,1842.2588,-6.344,7.3095,3036.3245,1829.859,-8.4889,6.6361,3035.4567,1827.0135,-9.0719,6.4964,3035.3532,1827.674,-9.0943,7.0104,3036.7728,1830.6748,-9.1622,7.8074,3019.2923,1839.4872,-6.6236,6.9744
19093.4,3030.9057,1832.9919,-9.7162,6.4363,3032.9437,1830.5513,-9.3501,6.5666,3035.1934,1829.7365,-9.1407,6.5213,3037.6155,1825.1892,-6.9947,8.2723,3019.7611,1843.7116,-6.6109,7.2313,3034.578,1831.1254,-8.9391,6.02,3033.598,1828.2757,-9.4703,6.1318,3033.4765,1829.0294,-9.6235,6.5613,3034.8984,1832.1988,-9.5207,7.4384,3017.9475,1840.8971,-6.8299,7.085
19093.6,3028.9293,1834.2457,-9.993,6.126,3031.0301,1831.8033,-9.7365,5.9652,3033.3047,1830.9818,-9.701,5.9527,3036.1502,1826.8045,-7.602,7.858,3018.4156,1845.1513,-6.8097,7.1735,3032.7488,1832.267,-9.3213,5.4042,3031.6686,1829.4662,-9.7884,5.7777,3031.5038,1830.2985,-10.0736,6.1411,3032.9646,1833.6502,-9.766,7.0805,3016.5603,1842.3212,-7.0372,7.0966
19093.8,3026.9086,1835.4423,-10.1691,5.8694,3029.0491,1832.9373,-10.0336,5.4347,3031.313,1832.1176,-10.1735,5.4378,3034.5748,1828.3324,-8.094,7.4148,3017.0372,1846.581,-6.9459,7.1271,3030.8494,1833.2871,-9.6425,4.8214,3029.6827,1830.5868,-10.0396,5.4331,3029.4471,1831.4858,-10.4725,5.7334,3030.992,1835.031,-9.9233,6.7364,3015.1326,1843.7358,-7.2185,7.0171
19094.0,3024.8617,1836.5934,-10.2665,5.6751,3027.0166,1833.9772,-10.2582,5.0499,3029.2353,1833.1569,-10.5641,4.9895,3032.9126,1829.7704,-8.4783,6.9726,3015.6372,1848.0021,-7.0358,7.0905,3028.8918,1834.1955,-9.9028,4.3028,3027.6527,1831.6395,-10.23,5.104,3027.3148,1832.5919,-10.8227,5.3297,3028.9952,1836.3447,-10.0259,6.4155,3013.6729,1845.1281,-7.3455,6.9157
19094.2,3022.8019,1837.7124,-10.3058,5.5529,3024.9459,1834.9573,-10.4133,4.8344,3027.0873,1834.1134,-10.8764,4.6094,3031.1834,1831.1215,-8.7753,6.5604,3014.2229,1849.4172,-7.1083,7.0695,3026.8883,1835.0082,-10.0975,3.879,3025.5907,1832.6284,-10.3596,4.8077,3025.118,1833.6177,-11.1039,4.9446,3026.9816,1837.5972,-10.1063,6.1386,3012.1944,1846.502,-7.4059,6.8529
19094.4,3020.7393,1838.8146,-10.3024,5.5144,3022.8513,1835.9109,-10.4903,4.7653,3024.8848,1835.0007,-11.1035,4.3053,3029.4025,1832.3946,-9.0051,6.2138,3012.7939,1850.8299,-7.1998,7.0582,3024.8528,1835.7471,-10.2195,3.5863,3023.5089,1833.5626,-10.4293,4.5742,3022.8732,1834.5698,-11.2879,4.6124,3024.9527,1838.8002,-10.1795,5.9413,3010.7106,1847.8692,-7.4084,6.8376
19094.6,3018.681,1839.9182,-10.2693,5.5727,3020.7498,1836.8634,-10.4808,4.8059,3022.6459,1835.8355,-11.2321,4.1028,3027.5814,1833.607,-9.1766,5.9736,3011.343,1852.2405,-7.3381,7.0286,3022.8005,1836.4427,-10.2609,3.459,3021.419,1834.4581,-10.4428,4.4394,3020.6028,1835.4627,-11.3509,4.3692,3022.9098,1839.9737,-10.231,5.8598,3009.2311,1849.2371,-7.3729,6.8467
19094.8,3016.6316,1841.0436,-10.2151,5.731,3018.659,1837.8333,-10.3776,4.9376,3020.3919,1836.6418,-11.2534,4.0368,3025.7318,1834.784,-9.2877,5.8726,3009.8587,1853.6413,-7.5336,6.9453,3020.7485,1837.1307,-10.2029,3.5157,3019.3318,1835.3383,-10.3929,4.4445,3018.3329,1836.3174,-11.2815,4.2417,3020.8603,1841.1441,-10.2258,5.9055,3007.7614,1850.6079,-7.3208,6.8615
19095.0,3014.5949,1842.2105,-10.1351,5.9759,3016.5987,1838.8385,-10.1649,5.1765,3018.1446,1837.4503,-11.17,4.129,3023.8663,1835.956,-9.3324,5.9175,3008.3296,1855.0186,-7.7785,6.7951,3018.7194,1837.849,-10.0022,3.7643,3017.2618,1836.2359,-10.2512,4.6429,3016.0903,1837.1593,-11.0801,4.2549,3018.8195,1842.3359,-10.1362,6.0542,3006.3027,1851.9817,-7.2739,6.8838
19095.2,3012.5776,1843.434,-10.002,6.2843,3014.5931,1839.9039,-9.8173,5.5613,3015.9239,1838.2934,-10.991,4.3731,3021.9988,1837.151,-9.3011,6.0877,3006.7473,1856.3594,-8.0482,6.6002,3016.7476,1838.6365,-9.6012,4.2174,3015.2313,1837.1955,-9.9818,5.0847,3013.9008,1838.0194,-10.7546,4.4387,3016.8058,1843.5658,-9.9638,6.2624,3004.8519,1853.3614,-7.256,6.9288
19095.4,3010.5941,1844.7242,-9.7745,6.6359,3012.6718,1841.0629999999999,-9.3229,6.114,3013.7482,1839.1995,-10.7248,4.7408,3020.1459,1838.3911,-9.1738,6.3576,3005.1103,1857.6587,-8.2997,6.4037,3014.8789,1839.5359,-8.9689,4.8803,3013.2691,1838.2698,-9.5744,5.769,3011.7884,1838.9348,-10.3165,4.8095,3014.834,1844.8409,-9.7348,6.4979,3003.4003,1854.7532,-7.2941,7.0006
19095.6,3008.6678,1846.0883,-9.4295,7.0125,3010.8639,1842.3495,-8.7151,6.7912,3011.634,1840.1897,-10.3791,5.2012,3018.3293,1839.6941,-8.9242,6.7182,3003.4274,1858.9209,-8.484,6.244,3013.16,1840.5886,-8.1509,5.7065,3011.4016,1839.5031,-9.0639,6.6014,3009.7742,1839.9432,-9.7825,5.3433,3012.9119,1846.1649,-9.4765,6.7535,3001.9342,1856.1617,-7.4066,7.0762
19095.8,3006.8223,1847.5292,-8.9934,7.3878,3009.1858,1843.7795,-8.0723,7.4795,3009.5965,1841.28,-9.9638,5.7332,3016.5762,1841.0784,-8.5393,7.1701,3001.7167,1860.1563,-8.576,6.1392,3011.6185,1841.8185,-7.2737,6.5797,3009.6435,1840.9104,-8.5156,7.4242,3007.8754,1841.0721,-9.179,5.9699,3011.0434,1847.5423,-9.1989,7.0326,3000.4377,1857.5837,-7.5882,7.1176
19096.0,3005.0704,1849.0435,-8.5368,7.7262,3007.635,1845.3413,-7.4768,8.0576,3007.6485,1842.483,-9.4908,6.32,3014.9136,1842.5621,-8.0443,7.6863,2999.997,1861.3765,-8.5953,6.0903,3010.2505,1843.2205,-6.4865,7.3672,3007.9953,1842.4727,-7.9858,8.1106,3006.1026,1842.3311,-8.5417,6.5986,3009.2324,1848.978,-8.8955,7.3326,2998.8989,1859.0087,-7.8099,7.0878
19096.2,3003.4076,1850.6197,-8.1324,7.9955,3006.1951,1847.0026,-6.9746,8.4703,3005.8002,1843.808,-8.9713,6.9376,3013.3585,1844.1529,-7.5056,8.1933,2998.2786,1862.5924,-8.59,6.0914,3009.0239,1844.7654,-5.8904,7.996,3006.4492,1844.1546,-7.4956,8.6318,3004.4587,1843.7116,-7.9078,7.1586,3007.4852,1850.4753,-8.5586,7.6437,2997.3138,1860.4189,-8.0342,6.9481
19096.4,3001.8175,1852.2417,-7.8089,8.1877,3004.8452,1848.7294,-6.5694,8.7456,3004.06,1845.258,-8.4169,7.5519,3011.9114,1845.8394,-7.0031,8.6058,2996.561,1863.8131,-8.5999,6.1324,3007.8944,1846.4188,-5.508,8.4741,3004.9971,1845.9255,-7.0366,9.0281,3002.9395,1845.1946,-7.3103,7.6213,3005.8089,1852.0355,-8.1881,7.9549,2995.6853,1861.788,-8.2286,6.6592
19096.6,3000.2841,1853.8948,-7.5439,8.3272,3003.5673,1850.5008,-6.2388,8.9546,3002.4335,1846.8287,-7.845,8.1261,3010.5573,1847.5952,-6.5954,8.8833,2994.8386,1865.0453,-8.6318,6.2015,3006.8207,1848.155,-5.3009,8.8482,3003.6346,1847.7659,-6.5967,9.3416,3001.5346,1846.7601,-6.777,7.9979,3004.2099,1853.6573,-7.7899,8.2538,2994.0223,1863.0826,-8.3673,6.2146
19096.8,2998.7999,1855.5726,-7.2993,8.4587,3002.3496,1852.3112,-5.9464,9.1581,3000.922,1848.5084,-7.2795,8.6327,3009.2732,1849.3927,-6.3011,9.0503,2993.1083,1866.2937,-8.6641,6.2987,3005.774,1849.9581,-5.2018,9.1529,3002.3584,1849.6621,-6.1769,9.5901,3000.2287,1848.3937,-6.3286,8.3205,3002.693,1855.337,-7.3756,8.5279,2992.3384,1864.2738,-8.423,5.698
19097.0,2997.3643,1857.2783,-7.0577,8.6185,3001.1888,1854.164,-5.6475,9.3744,2999.5217,1850.2818,-6.7463,9.0601,3008.0368,1851.2153,-6.1031,9.1615,2991.373,1867.5648,-8.6588,6.4508,3004.74,1851.8162,-5.1443,9.3944,3001.1638,1851.6019,-5.7916,9.7828,2999.0031,1850.0883,-5.9687,8.6206,3001.2597,1857.0684,-6.9659,8.7694,2990.6531,1865.3618,-8.3653,5.287
19097.2,2995.9768,1859.0199,-6.8236,8.8122,3000.0906,1856.0610000000001,-5.3074,9.5825,2998.2235,1852.1325,-6.2626,9.4129,3006.832,1853.0574,-5.9604,9.2533,2989.6447,1868.874,-8.5669,6.7064,3003.7163,1853.7159,-5.0812,9.5696,3000.0418,1853.5752,-5.4573,9.9318,2997.8412,1851.842,-5.6755,8.9102,2999.9066,1858.8448,-6.5884,8.9752,2988.9923,1866.3886,-8.171,5.1625
19097.4,2994.6349,1860.8031,-6.6022,9.018,2999.0658,1857.997,-4.9265,9.7497,2997.0166,1854.0469,-5.8253,9.7071,3005.6527,1854.9166,-5.8233,9.3268,2987.9462,1870.2474,-8.3327,7.0988,3002.7075,1855.644,-4.996,9.688,2998.9809,1855.5747,-5.1843,10.0441,2996.733,1853.6524,-5.4112,9.1749,2998.6243,1860.6585,-6.2623,9.1391,2987.3847,1867.4268,-7.8359,5.3985
19097.6,2993.336,1862.6271,-6.3856,9.2154,2998.12,1859.9609,-4.5453,9.8632,2995.8934,1856.0153,-5.4098,9.9627,3004.5027,1856.7881,-5.6473,9.3751,2986.3116,1871.7135,-7.918,7.6068,3001.7179,1857.5911,-4.8979,9.7755,2997.9681,1857.5929,-4.9729,10.1192,2995.6767,1855.5119,-5.1445,9.383,2997.4017,1862.5004,-5.9811,9.2587,2985.8579,1868.548,-7.3776,5.9345
19097.8,2992.0807,1864.4893,-6.1589,9.4101,2997.2477,1861.9423,-4.2193,9.9396,2994.8527,1858.032,-4.9886,10.1967,3003.3937,1858.6667,-5.409,9.4128,2984.779,1873.2901,-7.3308,8.1553,3000.7484,1859.5542,-4.8024,9.8606,2996.9917,1859.6224,-4.8107,10.1625,2994.6751,1857.4056,-4.8697,9.5126,2996.2319,1864.362,-5.7147,9.3548,2984.4337,1869.8005,-6.8275,6.6432
19098.0,2990.8724,1866.3912,-5.9151,9.6281,2996.4323,1863.9367,-3.9833,10.0011,2993.8979,1860.094,-4.5568,10.4178,3002.3391,1860.5532,-5.1116,9.4739,2983.3793,1874.9756,-6.6248,8.6603,2999.7969,1861.5353,-4.7185,9.9567,2996.0438,1861.6579,-4.6767,10.1939,2993.7289,1859.3169,-4.6066,9.5776,2995.1158,1866.2423,-5.4296,9.4707,2983.1269,1871.2053,-6.219,7.4151
19098.2,2989.7146,1868.3406,-5.6613,9.8907,2995.6544,1865.9428,-3.8319,10.0503,2993.03,1862.1991,-4.1392,10.6249,3001.3491,1862.4562,-4.7779,9.5846,2982.1291,1876.7542,-5.858,9.0754,2998.861,1863.5369,-4.6467,10.0589,2995.1211,1863.6999,-4.5529,10.2455,2992.8325,1861.2366,-4.3787,9.6281,2994.06,1868.1502,-5.108,9.6373,2981.9461,1872.7666,-5.5834,8.1872
19098.4,2988.6079,1870.3475,-5.4098,10.1938,2994.8995,1867.9569,-3.7253,10.077,2992.2422,1864.344,-3.7686,10.8109,3000.4279,1864.387,-4.4341,9.7398,2981.0362,1878.6058,-5.051,9.3991,2997.9383,1865.5589,-4.5804,10.1607,2994.2226,1865.7561,-4.4334,10.3517,2991.9774,1863.1682,-4.1889,9.7232,2993.0726,1870.0972,-4.7499,9.8445,2980.8936,1874.4802,-4.9467,8.916
19098.6,2987.5507,1872.4181,-5.1614,10.5103,2994.1643,1869.9736,-3.6091,10.0859,2991.5226,1866.5235,-3.4605,10.9712,2999.5754,1866.3521,-4.0954,9.9081,2980.1087,1880.5138,-4.1874,9.6371,2997.0288,1867.6012,-4.5017,10.2744,2993.3477,1867.8406,-4.3184,10.5378,2991.1569,1865.1259,-4.0092,9.8961,2992.1601,1872.0881,-4.3594,10.0593,2979.9674,1876.333,-4.3198,9.5524
19098.8,2986.5433,1874.5516,-4.8905,10.8086,2993.4559,1871.9913,-3.4285,10.1126,2990.858,1868.7325,-3.2096,11.1123,2998.7898,1868.3503,-3.7636,10.0606,2979.3612,1882.4606,-3.2437,9.766,2996.1376,1869.6686,-4.368,10.4312,2992.4953,1869.9712,-4.1942,10.8048,2990.3737,1867.1267,-3.789,10.1426,2991.3289,1874.121,-3.931,10.2633,2979.1657,1878.3012,-3.6859,10.0574
19099.0,2985.5945,1876.7415,-4.55,11.0675,2992.7929,1874.0186,-3.1291,10.2067,2990.2387,1870.9684,-2.9984,11.2511,2998.07,1870.3764,-3.432,10.1943,2978.8112,1884.4202,-2.2138,9.7421,2995.2816,1871.7737,-4.1101,10.657,2991.67,1872.1625,-4.0206,11.1207,2989.6413,1869.1829,-3.4756,10.4346,2990.5876,1876.1934,-3.452,10.4618,2978.4931,1880.3559,-3.0017,10.431
19099.2,2984.7233,1878.9786,-4.093,11.2801,2992.2042,1876.0739,-2.6657,10.3923,2989.6587,1873.2329,-2.7989,11.4039,2997.417,1872.428,-3.0931,10.33,2978.4757,1886.3575,-1.1125,9.5446,2994.4935,1873.9315,-3.6616,10.9395,2990.887,1874.4194,-3.7446,11.4278,2988.9835,1871.3005,-3.0353,10.7396,2989.9481,1878.3057,-2.9164,10.664,2977.965,1882.4736,-2.2248,10.7135
19099.4,2983.9573,1881.2536,-3.4923,11.4539,2991.7266,1878.1755,-2.0294,10.6405,2989.1191,1875.53,-2.5704,11.5722,2996.8327,1874.5084,-2.7469,10.4895,2978.3663,1888.238,0.0296,9.2068,2993.8169,1876.1495,-3.0081,11.2187,2990.1722,1876.7336,-3.3292,11.6662,2988.4272,1873.4788,-2.4646,11.0256,2989.4211,1880.459,-2.3358,10.8612,2977.6032,1884.6413,-1.345,10.9409
19099.6,2983.3264,1883.5601,-2.7392,11.6005,2991.3925,1880.3302,-1.2747,10.8792,2988.6305,1877.8618,-2.2639,11.7408,2996.3182,1876.6238,-2.4035,10.6734,2978.4875,1890.0402,1.1659,8.7978,2993.2903,1878.4189,-2.2149,11.4157,2989.5554,1879.0859,-2.7713,11.7992,2987.9976,1875.7108,-1.7854,11.2621,2989.0137,1882.6502,-1.7335,11.0221,2977.427,1886.8499,-0.3939,11.0983
19099.8,2982.8616,1885.8938,-1.8309,11.7167,2991.2167,1882.5272,-0.5009,11.0286,2988.2136,1880.2263,-1.8368,11.8893,2995.8713,1878.7778,-2.0775,10.8617,2978.8326,1891.7572,2.24,8.3701,2992.931,1880.7157,-1.3999,11.4776,2989.0637,1881.4533,-2.0967,11.8249,2987.713,1877.9836,-1.0348,11.4274,2988.7277,1884.8678,-1.1249,11.1021,2977.4456,1889.0807,0.5747,11.1223
19100.0,2982.5941,1888.2468,-0.7699,11.7675,2991.1921,1884.7416,0.2065,11.0438,2987.8958,1882.6175,-1.2658,12.0042,2995.4872,1880.9685,-1.7759,11.0333,2979.3835,1893.3882,3.2053,7.929,2992.7304,1883.01,-0.6643,11.4069,2988.7167,1883.8159,-1.3433,11.7672,2987.5837,1880.2817,-0.2564,11.5192,2988.5638,1887.091,-0.5032,11.0612,2977.6569,1891.2988,1.5192,10.9531
19100.2,2982.5537,1890.6008,0.4191,11.6966,2991.2993,1886.9447,0.8179,10.937999999999999,2987.7072,1885.0279,-0.5548,12.0756,2995.161,1883.1911,-1.4903,11.1798,2980.1147,1894.9288,4.046,7.4552,2992.6653,1885.2785,-0.0409,11.2567,2988.5263,1886.1602,-0.5494,11.6525,2987.6104,1882.5913,0.5002,11.5517,2988.5264,1889.2923,0.1541,10.8884,2978.0533,1893.4619,2.427,10.5876
19100.4,2982.7617,1892.9255,1.6723,11.4629,2991.5193,1889.1168,1.3429,10.7717,2987.6739,1887.4478,0.2607,12.0845,2994.891,1885.4404,-1.2022,11.2963,2981.0019,1896.3703,4.7795,6.9499,2992.714,1887.5127,0.4954,11.099,2988.4969,1888.4769,0.2477,11.4939,2987.7838,1884.9024,1.1842,11.5382,2988.6254,1891.4464,0.8651,10.6161,2978.6276,1895.5338,3.3019,10.0793
19100.6,2983.2226,1895.1859,2.8965,11.066,2991.8365,1891.2534,1.7915,10.6126,2987.8115,1889.8617,1.1166,11.9998,2994.6801,1887.7096,-0.8926,11.3658,2982.0265,1897.7087,5.4327,6.4485,2992.8634,1889.7181,0.976,10.9849,2988.6254,1890.7577,1.0125,11.2912,2988.0841,1887.2066,1.759,11.4755,2988.8724,1893.5387,1.6257,10.3047,2979.374,1897.4937,4.1398,9.4988
19100.8,2983.9203,1897.3519,4.007,10.5359,2992.2359,1893.3619,2.1686,10.4921,2988.1205,1892.2477,1.9396,11.7986,2994.534,1889.9867,-0.5439,11.3605,2983.175,1898.9497,6.0161,5.9914,2993.1044,1891.9066,1.405,10.9238,2988.9019,1892.9934,1.72,11.0458,2988.4874,1889.4926,2.2187,11.3421,2989.2757,1895.5682,2.4071,10.0048,2980.2836,1899.3333,4.9204,8.8914
19101.0,2984.8254,1899.4003,4.9606,9.9074,2992.7039,1895.4502,2.4953,10.3892,2988.5873,1894.5812,2.6765,11.4867,2994.4625,1892.2538,-0.1371,11.2619,2984.433,1900.1053,6.5215,5.5851,2993.4254,1894.0876,1.766,10.8936,2989.3134,1895.176,2.3649,10.7697,2988.9716,1891.7434,2.5934,11.1132,2989.8353,1897.5407,3.1676,9.7274,2981.3422,1901.0502,5.6216,8.268
19101.2,2985.9046,1901.3148,5.7567,9.2132,2993.2340000000004,1897.5175,2.821,10.252,2989.1912,1896.8424,3.3167,11.0978,2994.4792,1894.4915,0.3511,11.0739,2985.7836,1901.1837,6.9398,5.1999,2993.8108,1896.264,2.0612,10.8597,2989.8479,1897.3013,2.9638,10.4785,2989.5247,1893.9378,2.9371,10.7818,2990.5427,1899.4592,3.8668,9.4462,2982.5322,1902.6406,6.2352,7.6229
19101.4,2987.1281,1903.0856,6.4095,8.4913,2993.8323,1899.5510000000002,3.2047,10.029,2989.914,1899.0203,3.8869,10.6742,2994.603,1896.6833,0.9438,10.8091,2987.2089,1902.1852,7.2771,4.8052,2994.2499,1898.4315,2.3382,10.7836,2990.4989,1899.3674,3.5437,10.1768,2990.1464,1896.0562,3.3102,10.3656,2991.382,1901.3191,4.4754,9.1284,2983.8363,1904.0994,6.7657,6.9581
19101.6,2988.4684,1904.7114,6.9282,7.7783,2994.5158,1901.5292,3.6853,9.686,2990.7459,1901.1121,4.4264,10.2421,2994.8567,1898.8151,1.6561,10.4619,2988.6944,1903.1058,7.5529,4.3965,2994.7461,1900.5775,2.685,10.6045,2991.2654,1901.372,4.1274,9.8499,2990.8488,1898.0841,3.7647,9.8892,2992.3329,1903.1106,4.9836,8.7662,2985.2385,1905.4238,7.2212,6.2905
19101.8,2989.8994,1906.197,7.3235,7.0902,2995.3065,1903.4254,4.2697,9.2107,2991.6846,1903.1171,4.9644,9.7964,2995.2654,1900.8681,2.4878,10.0018,2990.23,1903.9439,7.7879,3.9874,2995.3239,1902.6733,3.2056,10.2289,2992.1499,1903.3074,4.7245,9.4681,2991.6523,1900.0118,4.335,9.3525,2993.3754,1904.8256,5.4063,8.3749,2986.7248,1906.6156,7.6164,5.6385
19102.0,2991.3978,1907.5475,7.6311,6.4094,2996.2237,1905.2134,4.936,8.6155,2992.7317,1905.0306,5.5186,9.2995,2995.8518,1902.8159,3.419,9.3993,2991.8096,1904.7008,8.0008,3.5844,2996.0283,1904.669,3.974,9.566,2993.1552,1905.1592,5.3315,8.9993,2992.5828,1901.8251,5.0346,8.7187,2994.4954,1906.4605,5.7749,7.9681,2988.285,1907.6792,7.9724,5.0063
19102.2,2992.9518,1908.7607,7.9166,5.6978,2997.2809,1906.8716,5.6475,7.9345,2993.892,1906.8369,6.1052,8.6941,2996.633,1904.6278,4.413,8.6534,2993.4304,1905.3776,8.2134,3.1785,2996.9135,1906.4997,4.9843,8.594,2994.2825,1906.9071,5.9372,8.4247,2993.6662,1903.4993,5.85,7.9387,2995.6854,1908.0129,6.1221,7.5319,2989.9137,1908.6181,8.3106,4.3787
19102.4,2994.5644,1909.8266,8.2458,4.9218,2998.4827,1908.3872,6.3632,7.2044,2995.1738,1908.5083,6.7393,7.93,2997.617,1906.2772,5.4213,7.7885,2995.0949,1905.9722,8.4499,2.7565,2998.022,1908.1066,6.1273,7.396,2995.53,1908.5291,6.5277,7.7469,2994.9228,1905.0006,6.7337,6.9927,2996.9443,1909.4733,6.4727,7.0226,2991.6093,1909.4307,8.646,3.7273
19102.6,2996.2501,1910.7294,8.6499,4.0684,2999.8261,1909.7534,7.0453,6.441,2996.5878,1910.0089,7.4231,6.9922,2998.8015,1907.7432,6.3918,6.8275,2996.8103,1906.4802,8.723,2.3131,2999.3644,1909.4581,7.2295,6.1158,2996.8936,1910.0058,7.0913,6.9833,2996.3597,1906.2964,7.6044,5.9094,2998.2745,1910.8219,6.8446,6.3935,2993.3721,1910.109,8.9891,3.0222
19102.8,2998.0244,1911.4539,9.1123,3.1434,3001.3008,1910.9636,7.662999999999999,5.6318,2998.143,1911.3051,8.1297,5.9099,3000.1737,1909.0082,7.2747,5.7766,2998.5841,1906.8974,9.021,1.849,3000.9138,1910.553,8.143,4.8657,2998.3666,1911.3224,7.6203,6.148,2997.9646,1907.3644,8.3673,4.7522,2999.6821,1912.0307,7.2472,5.6263,2995.2049,1910.6396,9.3469,2.2546
19103.0,2999.895,1911.9868,9.5841,2.1625,3002.8913,1912.0061,8.1978,4.752,2999.8397,1912.3729,8.803,4.7408,3001.7114,1910.0539,8.0295,4.6389,3000.4187,1907.2198,9.3113,1.3595,3002.6216,1911.4044,8.8179,3.6767,2999.9417,1912.4651,8.1117,5.2421,2999.7066,1908.1973,8.9508,3.5815,3001.1734,1913.0724,7.6686,4.7427,2997.1109,1911.0109,9.7143,1.4537
19103.2,3001.858,1912.319,10.0071,1.1452,3004.5799,1912.8644,8.6461,3.7889,3001.6642,1913.2015,9.3757,3.5415,3003.3855,1910.8638,8.6331,3.4372,3002.3086,1907.4412,9.5586,0.8252,3004.441,1912.0236,9.2916,2.5322,3001.6112,1913.4193,8.5624,4.2635,3001.5449,1908.797,9.3336,2.423,3002.7495,1913.9277,8.0725,3.791,2999.0906,1911.2211,10.0701,0.6755
19103.4,3003.8979,1912.4449,10.3312,0.1089,3006.3498,1913.5217,9.0146,2.7556,3003.5899,1913.7895,9.7955,2.3451,3005.1647,1911.4287,9.0842,2.2132,3004.2421,1907.5499,9.7385,0.213,3006.3383,1912.4172,9.6253,1.4219,3003.3667,1914.1705,8.9672,3.2242,3003.44,1909.1665,9.5405,1.2671,3004.4024,1914.5888,8.4189,2.8155,3001.1389,1911.2811,10.3868,-0.044
19103.6,3005.9905,1912.3625,10.5236,-0.9374,3008.1858,1913.9667,9.3096,1.6831,3005.5824,1914.1395,10.0455,1.1581,3007.0192,1911.7491,9.3991,1.0016,3006.2041,1907.5264,9.8396,-0.5078,3008.2911,1912.5924,9.8539,0.3467,3005.1981,1914.7089,9.3179,2.1506,3005.3611,1909.3038,9.6136,0.0983,3006.1171,1915.0539,8.6913,1.8333,3003.2453,1911.2035,10.6427,-0.7252
19103.8,3008.1073,1912.0699,10.5765,-1.9948,3010.0736,1914.1949,9.5261,0.6016,3007.6081,1914.2527,10.1471,-0.0292,3008.9243,1911.8294,9.5979,-0.1864,3008.178,1907.3468,9.8578,-1.3446,3010.2799,1912.5559,9.9817,-0.7038,3007.0939,1915.0307,9.6018,1.0671,3007.2855,1909.2058,9.5863,-1.0711,3007.8789,1915.3221,8.8987,0.8326,3005.396,1910.991,10.8198,-1.4274
